"full_id","num_season","year_2season","num_inactive","start_month_mode_seasonPrim","end_month_mode_seasonPrim","peak_month_mode_seasonPrim","dur_day_mean_seasonPrim","dur_day_median_seasonPrim","amp_mean_seasonPrim","start_month_mode_seasonSec","end_month_mode_seasonSec","peak_month_mode_seasonSec","dur_day_mean_seasonSec","dur_day_median_seasonSec","amp_mean_seasonSec","perc_max","osm_id","rcf_superficie","comm_fkt"
"w671544577",7,0,1,5,5,9,345,364,15.3955476280103,NA,NA,NA,NA,NA,NA,73.2398715444245,671544577,46774.77,"AMPASINAMBO_AMPASINAMBO"
"w671545731",8,3,0,5,1,10,234.6,210,19.1002527136909,1,6,3,185.333333333333,174,11.8273371338787,85.8249035517851,671545731,3378.808,"MAROTOKO_MANDIAFASINA"
"w671545732",7,0,1,4,3,11,333.6,343,8.17360063802842,NA,NA,NA,NA,NA,NA,63.6467268379309,671545732,12695.39,"MAROTOKO_MANDIAFASINA"
"w671545735",6,0,0,5,5,10,346.2,329,18.8718313131359,NA,NA,NA,NA,NA,NA,77.3086595914567,671545735,3838.614,"MAROTOKO_MANDIAFASINA"
"w671545737",5,0,0,6,6,1,379,374.5,14.0777373871063,NA,NA,NA,NA,NA,NA,65.3918290153456,671545737,20204.164,"MAROTOKO_MANDIAFASINA"
"w671545738",7,0,2,3,3,10,318,299,16.4122717466494,NA,NA,NA,NA,NA,NA,58.6935817875671,671545738,2019.292,"MAROTOKO_MANDIAFASINA"
"w671551920",5,0,0,6,6,12,366.5,366.5,12.4683720003358,NA,NA,NA,NA,NA,NA,64.3877513981456,671551920,70069.421,"MAROTOKO_MANDIAFASINA"
"w671551937",6,0,0,6,6,10,342.2,356,16.2000097289211,NA,NA,NA,NA,NA,NA,57.2072971227406,671551937,21654.078,"MAROTOKO_MANAMPANDRANA"
"w671551949",6,0,0,6,3,10,356,335,16.2487193332774,NA,NA,NA,NA,NA,NA,75.1986626462252,671551949,5338.51,"MAROTOKO_MANAMPANDRANA"
"w671551950",9,2,2,6,12,10,232.6,203,23.619926293504,12,6,3,177.5,177.5,21.7186254913225,53.4279534836172,671551950,41666.159,"MAROTOKO_MANAMPANDRANA"
"w671554736",8,1,1,7,4,12,270.8,230,15.2598014622359,11,7,3,250,250,12.2316806350757,79.8745722320588,671554736,4613.745,"MAROTOKO_MANAMPANDRANA"
"w671554745",7,0,1,3,1,9,322.4,300,9.94057969500709,NA,NA,NA,NA,NA,NA,55.0582231889881,671554745,5353.347,"MAROTOKO_MANAMPANDRANA"
"w671554746",8,2,1,6,5,10,281.8,272,22.8514922400707,12,6,3,153.5,153.5,13.8661235721972,67.8112326081078,671554746,13321.006,"MAROTOKO_MANAMPANDRANA"
"w671554758",6,0,1,6,6,12,389.5,384,20.3412591990002,NA,NA,NA,NA,NA,NA,90.5789560537892,671554758,2078.632,"MAROTOKO_MANAMPANDRANA"
"w671554762",6,0,0,4,3,10,358.6,341,6.61838515354691,NA,NA,NA,NA,NA,NA,30.695227077548,671554762,3673.08,"MAROTOKO_MANAMPANDRANA"
"w671559443",6,0,0,6,6,1,364.2,370,18.9959500203528,NA,NA,NA,NA,NA,NA,67.1747958641749,671559443,21969.691,"MAROTOKO_MANAMPANDRANA"
"w671559447",8,0,2,6,6,10,305,362,23.1415713680075,NA,NA,NA,NA,NA,NA,67.2808570422577,671559447,41249.868,"MAROTOKO_MANAMPANDRANA"
"w671559448",8,2,1,5,1,9,252.75,229.5,35.208757944607,1,6,3,170.5,170.5,26.1523055945062,81.5147760832037,671559448,3032.509,"MAROTOKO_MANAMPANDRANA"
"w671559454",6,0,1,6,6,2,340.4,362,7.98595319815275,NA,NA,NA,NA,NA,NA,27.2127509371859,671559454,38539.314,"MAROTOKO_MANAMPANDRANA"
"w671559457",6,1,2,6,1,1,284.25,258.5,11.3367348797193,1,10,5,265,265,10.3606675608215,82.6988650459326,671559457,3863.27,"MAROTOKO_MANAMPANDRANA"
"w671561639",6,0,1,6,6,10,338.5,363,19.0055784134208,NA,NA,NA,NA,NA,NA,61.8775710152215,671561639,15524.376,"AMPASINAMBO_AMPASINAMBO"
"w671561640",6,0,0,5,5,10,368.6,363,19.8903943863819,NA,NA,NA,NA,NA,NA,63.0964346902008,671561640,13142.109,"AMPASINAMBO_AMPASINAMBO"
"w671561641",5,0,0,4,6,9,375,373,18.8445405514558,NA,NA,NA,NA,NA,NA,82.5734184785312,671561641,7859.629,"AMPASINAMBO_AMPASINAMBO"
"w671606261",8,0,2,5,5,10,335,363,25.0040577555329,NA,NA,NA,NA,NA,NA,83.8070201976064,671606261,3096.357,"TSARATANANA_VOHITRARIVO"
"w671606272",4,0,0,6,6,11,364.5,369.5,26.2194060316427,NA,NA,NA,NA,NA,NA,88.7844362617306,671606272,7022.351,"TSARATANANA_VOHITRARIVO"
"w671606273",6,0,0,6,6,1,341.8,378,12.9249852686152,NA,NA,NA,NA,NA,NA,94.1566740082108,671606273,2905.91,"TSARATANANA_VOHITRARIVO"
"w671606274",8,1,1,5,7,3,304.2,328,8.9258526076221,1,7,3,173,173,8.1183355875372,73.5353293595547,671606274,3928.251,"TSARATANANA_VOHITRARIVO"
"w671606275",6,1,0,6,6,2,328.25,363,29.7476653121713,12,6,3,166,166,11.8125099478266,96.7984571750535,671606275,3664.565,"TSARATANANA_VOHITRARIVO"
"w671606276",11,5,0,6,12,10,194.8,188,33.0180682029661,12,6,3,174.2,175,26.5220204207923,85.2038334018777,671606276,40015.415,"TSARATANANA_VOHITRARIVO"
"w671606293",10,0,5,5,1,10,223.6,217,17.6609143955549,NA,NA,NA,NA,NA,NA,69.5581861523163,671606293,19140.804,"TSARATANANA_VOHITRARIVO"
"w671606294",11,4,1,6,12,9,192.2,181,15.0462613931808,12,6,3,179.5,181,16.1247157043393,56.0135339815076,671606294,23592.523,"TSARATANANA_AMBOHIPO"
"w671606299",8,0,2,1,1,9,294,293,13.5259752346376,NA,NA,NA,NA,NA,NA,86.9831582519842,671606299,4770.689,"TSARATANANA_AMBOHIPO"
"w671606300",10,4,0,6,12,9,226.2,189,13.560654098166,12,6,3,178.75,180,13.3993270605759,65.2554554556503,671606300,6097.889,"TSARATANANA_VOHITRARIVO"
"w671606301",6,0,1,4,6,10,359,317,10.1709414756455,NA,NA,NA,NA,NA,NA,76.9160375810473,671606301,12702.919,"TSARATANANA_VOHITRARIVO"
"w671606303",6,1,0,3,2,7,359.75,357,11.5903488584157,2,1,6,327,327,8.35995827631075,83.3785034894777,671606303,3360.245,"TSARATANANA_VOHITRARIVO"
"w671619491",10,3,1,6,12,9,241,208,27.826686001878,12,6,3,174.333333333333,174,23.7943871046853,84.5098003243606,671619491,26683.265,"TSARATANANA_AMBOHIPO"
"w671619493",7,0,1,6,5,9,337.4,362,16.7484193731579,NA,NA,NA,NA,NA,NA,81.1782841518042,671619493,17495.247,"TSARATANANA_AMBOHIPO"
"w671624511",7,0,2,6,2,4,307.25,293.5,12.7839459636351,NA,NA,NA,NA,NA,NA,84.3732585607825,671624511,2354.043,"TSARATANANA_AMBOHIPO"
"w671624527",4,0,0,5,3,10,366.75,335.5,11.2292456809724,NA,NA,NA,NA,NA,NA,74.2347768364538,671624527,5246.511,"TSARATANANA_AMBOHIPO"
"w671624531",7,1,1,4,4,9,279.5,310.5,12.7555901484849,10,5,1,215,215,11.6487745049142,74.4985465730954,671624531,43078.176,"TSARATANANA_ANTARALAVA"
"w671624550",5,0,0,3,3,9,366.75,373.5,30.0542121109625,NA,NA,NA,NA,NA,NA,84.5248600623651,671624550,4455.056,"TSARATANANA_AMBOHIPO"
"w671624553",9,3,0,6,12,9,268.8,243,19.9228230859162,12,6,3,172,168,15.319001222267,56.3999636246295,671624553,80696.91,"TSARATANANA_ANTARALAVA"
"w671635763",8,1,1,6,5,10,312.8,342,17.5582361188558,1,7,4,159,159,11.508020911313,61.5285282310947,671635763,13222.353,"TSARATANANA_AMBOHIPO"
"w671635764",8,0,3,6,2,10,291.6,286,25.4513297840615,NA,NA,NA,NA,NA,NA,84.6362930920708,671635764,3497.85,"TSARATANANA_AMBOHIPO"
"w671635776",5,0,0,5,6,10,463,380,23.0269959181548,NA,NA,NA,NA,NA,NA,93.9440409973164,671635776,5978.123,"TSARATANANA_AMBOHIPO"
"w671635777",7,0,2,6,1,9,294.75,282,16.977886662872,NA,NA,NA,NA,NA,NA,75.035997849386,671635777,9438.7,"TSARATANANA_ANTARALAVA"
"w671635817",5,0,1,4,4,12,309.666666666667,314,8.23485752139996,NA,NA,NA,NA,NA,NA,54.3029932005922,671635817,3352.792,"TSARATANANA_AMBOHIPO"
"w671635821",7,0,1,3,5,10,354.6,349,9.12102475741369,NA,NA,NA,NA,NA,NA,67.3429093203159,671635821,8542.586,"TSARATANANA_ANTARALAVA"
"w671635824",8,1,1,3,3,7,291.4,278,9.30809774197346,3,8,6,167,167,5.01465382064411,69.5982414708978,671635824,3201.351,"TSARATANANA_ANTARALAVA"
"w671644777",7,1,1,6,5,10,321,335,21.5779541149698,1,6,3,146,146,11.7285126202727,75.906473315141,671644777,7013.228,"TSARATANANA_AMBOHIPO"
"w671644820",5,0,1,12,6,12,405,380.5,13.3628972939883,NA,NA,NA,NA,NA,NA,90.01419729663,671644820,4807.481,"TSARATANANA_AMBOHIPO"
"w671644822",3,0,1,5,5,12,383.5,383.5,14.0953647827876,NA,NA,NA,NA,NA,NA,78.613269721325,671644822,2655.136,"TSARATANANA_AMBOHIPO"
"w671644824",7,1,1,5,12,9,308.75,268.5,12.2766856029384,1,2,5,391,391,7.89639836101122,60.9105321702463,671644824,5314.019,"TSARATANANA_AMBOHIPO"
"w671644830",7,0,3,5,3,1,328,320,12.0133134540132,NA,NA,NA,NA,NA,NA,74.8708069948729,671644830,2377.184,"TSARATANANA_AMBOHIPO"
"w671644835",7,1,0,6,5,9,314.2,300,20.8924560521285,11,5,2,181,181,16.3692332342503,100.00000816157,671644835,2595.383,"TSARATANANA_ANTARALAVA"
"w671644839",7,0,2,5,3,9,317.25,307,7.39337238371538,NA,NA,NA,NA,NA,NA,89.0990734749904,671644839,6086.765,"TSARATANANA_ANTARALAVA"
"w671644908",7,0,3,7,2,10,286.2,273,14.8820714109242,NA,NA,NA,NA,NA,NA,81.1959807619919,671644908,9494.746,"TSARATANANA_ANTARALAVA"
"w671656214",6,0,0,5,2,9,350.2,355,8.55574718897282,NA,NA,NA,NA,NA,NA,92.2985771065131,671656214,3269.467,"TSARATANANA_AMBOHIPO"
"w671656216",8,2,0,4,10,2,314,286,16.4304148634426,2,7,5,146.5,146.5,12.9628910642103,91.8541483391845,671656216,3697.551,"TSARATANANA_ANTARALAVA"
"w671656222",8,0,2,4,1,9,303,287,12.6107430278135,NA,NA,NA,NA,NA,NA,85.2294216789984,671656222,4125.126,"TSARATANANA_ANTARALAVA"
"w671656233",8,0,2,6,6,9,312.8,329,6.37650037964773,NA,NA,NA,NA,NA,NA,69.8217007681456,671656233,2200.234,"TSARATANANA_ANTARALAVA"
"w671656236",6,0,1,6,5,10,347.5,349.5,16.268016344037,NA,NA,NA,NA,NA,NA,65.6788130505937,671656236,10179.353,"TSARATANANA_ANTARALAVA"
"w671656239",5,0,1,4,2,11,402.666666666667,433,2.27930677229191,NA,NA,NA,NA,NA,NA,22.4956497974464,671656239,4196.914,"TSARATANANA_AMBOHIPO"
"w671656242",7,0,1,5,5,11,337.8,349,21.6614706969087,NA,NA,NA,NA,NA,NA,74.6330137874847,671656242,5806.933,"TSARATANANA_ANTARALAVA"
"w671656246",7,0,1,5,3,10,300,328,7.43163132822457,NA,NA,NA,NA,NA,NA,99.9299743826756,671656246,2321.956,"TSARATANANA_AMBOHIPO"
"w671661996",5,0,1,5,6,10,328,331.5,9.55950196940496,NA,NA,NA,NA,NA,NA,55.5425050403259,671661996,2056.371,"TSARATANANA_AMBOHIPO"
"w671662002",7,0,2,9,6,11,305,304,8.38813037119117,NA,NA,NA,NA,NA,NA,75.652747196095,671662002,4942.589,"TSARATANANA_AMBOHIPO"
"w671662003",6,0,2,4,4,9,363.25,377,12.9493683071217,NA,NA,NA,NA,NA,NA,94.2977388474696,671662003,2215.959,"TSARATANANA_AMBOHIPO"
"w671662007",6,1,0,2,5,5,340.75,349.5,23.7845951814407,12,6,3,201,201,10.1208008849452,90.5795283520143,671662007,2196.172,"TSARATANANA_ANTARALAVA"
"w671662008",7,0,2,10,4,1,294.5,281.5,10.8001904486704,NA,NA,NA,NA,NA,NA,76.7748393144677,671662008,8346.215,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w671662011",5,0,1,3,3,7,341.75,359.5,20.7067538440654,NA,NA,NA,NA,NA,NA,94.2683931686823,671662011,5033.758,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w671668971",8,2,0,5,3,9,294.2,328,16.0634073795155,2,6,4,163.5,163.5,9.57957319255974,72.0688441676106,671668971,4221.786,"TSARATANANA_AMBOHIPO"
"w671668974",6,0,0,6,3,9,360,363,10.8311685344772,NA,NA,NA,NA,NA,NA,93.5293011946766,671668974,2662.729,"AMBOHIMIERA_SAHASOMANGANA"
"w671668976",8,1,1,5,5,10,314.2,335,18.6119352256871,1,6,3,147,147,14.4179719336804,73.6977527885813,671668976,26163.573,"TSARATANANA_AMBOHIPO"
"w671668985",7,0,1,5,2,11,365.8,383,14.5415193414981,NA,NA,NA,NA,NA,NA,98.3710678591341,671668985,2645.439,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w671668993",6,0,1,10,7,2,352.5,332,14.1648862501638,NA,NA,NA,NA,NA,NA,85.5511373456657,671668993,2322.88,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w671668996",6,0,0,8,7,2,336.6,343,40.3715842580847,NA,NA,NA,NA,NA,NA,99.9999818160481,671668996,2428.559,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w671669017",7,0,1,7,7,2,364.6,356,13.2398174536654,NA,NA,NA,NA,NA,NA,84.4418837277553,671669017,16996.137,"TSARATANANA_ANDRORANGAVOLA VATOFOTSY"
"w671673637",6,0,0,6,4,11,350.6,343,12.2039940601149,NA,NA,NA,NA,NA,NA,57.9118263671956,671673637,5157.382,"TSARATANANA_AMBATOHARANANA"
"w671673638",5,0,0,6,6,1,361,359.5,8.5224402730618,NA,NA,NA,NA,NA,NA,35.2699919759087,671673638,56111.774,"TSARATANANA_AMBATOHARANANA"
"w671673639",5,0,0,7,6,2,364.75,366,19.1199302062054,NA,NA,NA,NA,NA,NA,65.3458584662377,671673639,16038.039,"TSARATANANA_AMBATOHARANANA"
"w671673640",6,1,1,7,7,2,352.25,338.5,6.15526421538496,4,9,6,146,146,3.08702881523395,46.2162606039854,671673640,3688.566,"TSARATANANA_AMBATOHARANANA"
"w671673646",6,0,0,5,5,10,362.8,370,17.5713091927698,NA,NA,NA,NA,NA,NA,69.7185265867332,671673646,8829.761,"TSARATANANA_AMBATOHARANANA"
"w671682019",5,0,0,6,6,11,359.5,356,21.7751251322838,NA,NA,NA,NA,NA,NA,50.270840936546,671682019,37747.64,"TSARATANANA_AMBATOHARANANA"
"w671682020",6,0,0,4,6,12,377.2,378,33.0172906956274,NA,NA,NA,NA,NA,NA,94.460838957863,671682020,3511.381,"TSARATANANA_AMBATOHARANANA"
"w671682021",6,0,0,6,6,11,350.4,356,29.0663652431834,NA,NA,NA,NA,NA,NA,71.7573871532851,671682021,7507.717,"TSARATANANA_AMBATOHARANANA"
"w671682109",5,0,0,6,6,12,364.75,366,16.4556068878928,NA,NA,NA,NA,NA,NA,54.5155844150231,671682109,117757.428,"TSARATANANA_AMBATOHARANANA"
"w671682142",6,0,1,6,6,1,333.6,349,12.2305685138343,NA,NA,NA,NA,NA,NA,61.0801456934576,671682142,2136.122,"TSARATANANA_AMBATOHARANANA"
"w671682146",6,0,0,4,3,10,358.8,342,11.6907203396096,NA,NA,NA,NA,NA,NA,50.4851692708954,671682146,3751.437,"TSARATANANA_AMBATOHARANANA"
"w671682148",6,0,0,5,4,10,361.6,364,12.5069712190574,NA,NA,NA,NA,NA,NA,80.1309973296341,671682148,8390.985,"TSARATANANA_AMBATOHARANANA"
"w671682152",7,0,1,6,6,12,351.8,370,10.4877086415679,NA,NA,NA,NA,NA,NA,43.0466715075694,671682152,8651.038,"TSARATANANA_AMBATOHARANANA"
"w671687174",6,0,1,6,6,12,359.5,367,21.7528959446659,NA,NA,NA,NA,NA,NA,64.2222237950085,671687174,13243.517,"TSARATANANA_AMBOHINIHAONANA"
"w671687184",5,0,0,7,6,9,375.5,384,11.4601382505201,NA,NA,NA,NA,NA,NA,70.7517280132099,671687184,7262.463,"TSARATANANA_AMBOHINIHAONANA"
"w671687185",5,0,0,6,5,2,371.75,380.5,22.1298126626669,NA,NA,NA,NA,NA,NA,71.9942753188774,671687185,15342.337,"TSARATANANA_AMBOHITSARA I"
"w671687192",5,0,0,6,6,1,373.25,373,16.492909043494,NA,NA,NA,NA,NA,NA,46.7815105837576,671687192,50246.332,"TSARATANANA_AMBOHITSARA I"
"w671687199",5,0,0,5,5,10,342,332,14.8753957369397,NA,NA,NA,NA,NA,NA,75.98856218629,671687199,6442.375,"TSARATANANA_AMBOHINIHAONANA"
"w671687200",7,1,0,2,1,8,331,336,4.50886693352397,12,6,2,174,174,3.79978427141041,27.4981279645688,671687200,12355.996,"TSARATANANA_AMBOHINIHAONANA"
"w671687201",7,1,1,6,5,9,301.6,314,8.8249134243455,12,6,3,187,187,10.2260381411632,73.9094316206417,671687201,4991.597,"TSARATANANA_AMBATOHARANANA"
"w671687202",7,0,1,7,7,1,327.833333333333,327.5,18.0032657370655,NA,NA,NA,NA,NA,NA,69.0961519342551,671687202,2836.053,"TSARATANANA_AMBATOHARANANA"
"w671687203",6,0,0,5,5,10,345.5,374,16.1313909850974,NA,NA,NA,NA,NA,NA,79.4992332636514,671687203,2243.049,"TSARATANANA_AMBATOHARANANA"
"w671688390",7,0,2,7,1,10,289.25,299.5,8.36208552195367,NA,NA,NA,NA,NA,NA,59.9449908874959,671688390,7117.802,"TSARATANANA_AMBOHITSARA I"
"w671688399",9,4,0,9,3,12,215.6,196,4.01124001183091,3,9,6,179.5,181,2.87773954060823,25.303241739343,671688399,2192.253,"TSARATANANA_AMBOHITSARA I"
"w671688405",8,2,1,5,11,8,261.75,272.5,12.850272791477,11,10,6,265,265,14.6340236465304,93.2073895223531,671688405,2993.592,"TSARATANANA_AMBOHITSARA I"
"w671688408",6,1,2,5,10,8,379.333333333333,390,20.4065938067911,10,7,5,271,271,21.6421064373731,85.2918934569688,671688408,5403.413,"TSARATANANA_AMBOHITSARA I"
"w671688411",8,1,1,3,12,8,305.4,286,4.27238658220472,4,9,6,161,161,1.63277543607211,34.8857736568689,671688411,2676.079,"TSARATANANA_AMBOHITSARA I"
"w671688413",6,0,1,6,6,12,352.5,353,17.3031338602372,NA,NA,NA,NA,NA,NA,59.3030881944064,671688413,10748.244,"TSARATANANA_AMBOHITSARA I"
"w671690078",6,0,1,6,6,8,375.25,352.5,11.6298509955807,NA,NA,NA,NA,NA,NA,54.2041615740487,671690078,7214.364,"TSARATANANA_AMBOHITSARA I"
"w671690079",6,0,1,4,3,12,329.5,338,10.6933810824964,NA,NA,NA,NA,NA,NA,95.7935022201826,671690079,5715.521,"TSARATANANA_AMBOHITSARA I"
"w671690081",6,0,1,5,5,9,410,384,4.93389724740892,NA,NA,NA,NA,NA,NA,29.8946121921312,671690081,5771.493,"TSARATANANA_AMBOHITSARA I"
"w671690098",5,0,1,7,5,9,351,367,24.9836543308959,NA,NA,NA,NA,NA,NA,83.7768174276947,671690098,3010.117,"TSARATANANA_AMBOHITSARA I"
"w671692756",8,2,1,6,2,10,287,272,24.9312669215832,2,6,5,143,143,10.8530650063892,81.3842264710327,671692756,5486.503,"TSARATANANA_AMBOHITSARA I"
"w671692762",5,0,0,4,4,9,382.25,384.5,9.7886686318376,NA,NA,NA,NA,NA,NA,59.1059968126608,671692762,12167.202,"TSARATANANA_AMBOHITSARA I"
"w671692764",8,0,4,6,2,10,259.8,230,32.0408389504775,NA,NA,NA,NA,NA,NA,87.3707256549853,671692764,9735.792,"TSARATANANA_AMBOHITSARA I"
"w671692765",8,1,1,6,1,9,307.2,357,20.6475714342105,1,6,3,167,167,18.2826131992968,71.374449271495,671692765,11995.662,"TSARATANANA_AMBOHITSARA I"
"w671692767",7,2,1,6,12,9,240.25,195,16.1101470748646,12,6,3,177.5,177.5,16.6136509802318,42.6156576188296,671692767,116012.957,"TSARATANANA_AMBOHITSARA I"
"w671698813",7,0,1,5,5,12,348.8,350,14.4859272580637,NA,NA,NA,NA,NA,NA,78.3143602913338,671698813,4062.282,"TSARATANANA_AMBOHITSARA I"
"w671698815",7,0,1,6,1,9,291.8,315,14.647158838425,NA,NA,NA,NA,NA,NA,85.7791037080611,671698815,5463.664,"TSARATANANA_AMBOHITSARA I"
"w671698817",8,2,0,6,5,9,290,328,16.6314069802422,12,6,3,188,188,16.9410559332938,44.9387187560446,671698817,9649.076,"TSARATANANA_AMBOHITSARA I"
"w671698820",6,0,0,5,6,11,367.2,363,16.4734795363915,NA,NA,NA,NA,NA,NA,57.3384872179658,671698820,23074.418,"TSARATANANA_AMBOHITSARA I"
"w671698821",8,3,0,4,11,7,216,153,16.3067918339146,11,6,2,215.666666666667,217,27.4420459844054,84.6042959501081,671698821,4249.348,"TSARATANANA_AMBOHITSARA I"
"w671698822",9,2,1,6,12,10,259.4,230,18.9631822120621,12,6,3,192,192,22.430778730507,59.3864376075379,671698822,7722.856,"TSARATANANA_AMBOHITSARA I"
"w671698823",7,2,0,6,6,8,275.5,275.5,13.7158519426006,11,6,3,198.5,198.5,14.0600250881035,69.5906586648002,671698823,2648.907,"TSARATANANA_AMBOHITSARA I"
"w671701736",8,1,1,6,6,10,304.4,363,26.2776087945795,1,6,3,167,167,22.5757921969273,60.2366178705245,671701736,45754.751,"TSARATANANA_AMBOHITSARA I"
"w671747752",6,0,0,5,6,10,352,349,20.6001819098959,NA,NA,NA,NA,NA,NA,79.8919521417492,671747752,5491.049,"TSARATANANA_TSARATANANA"
"w671747756",7,1,3,6,12,9,265.333333333333,259,16.8765592555983,12,6,3,180,180,10.9269528523786,74.0441564827928,671747756,7672.997,"TSARATANANA_AMBOHITSARA I"
"w671747758",6,0,0,5,4,10,360.2,357,24.9588368218126,NA,NA,NA,NA,NA,NA,76.9940170011895,671747758,3794.758,"TSARATANANA_AMBOHITSARA I"
"w671747761",8,1,1,5,6,2,303,342,10.1912633519943,10,7,2,258,258,9.14279731942646,73.6438801589348,671747761,14899.951,"TSARATANANA_TSARATANANA"
"w671747765",8,1,2,6,12,9,281.6,259,17.3647550476758,12,6,3,181,181,10.1741758455762,59.5718859355829,671747765,24683.035,"TSARATANANA_TSARATANANA"
"w671747769",6,0,0,4,5,10,369.8,362,20.5944562242952,NA,NA,NA,NA,NA,NA,69.1926934045228,671747769,6010.255,"TSARATANANA_TSARATANANA"
"w671747775",5,0,0,5,5,11,373.25,370,25.7980537818961,NA,NA,NA,NA,NA,NA,64.311669809759,671747775,17203.864,"TSARATANANA_SAHOFIKA"
"w671747781",6,0,0,5,5,10,368.6,363,25.7742306841317,NA,NA,NA,NA,NA,NA,77.9688467732257,671747781,9648.862,"TSARATANANA_TSARATANANA"
"w671747785",7,0,2,5,6,11,377,376.5,22.6291059726038,NA,NA,NA,NA,NA,NA,100,671747785,3992.735,"TSARATANANA_TSARATANANA"
"w671747787",6,0,0,5,4,10,361.8,357,28.0772353961883,NA,NA,NA,NA,NA,NA,96.8430448633525,671747787,11060.687,"TSARATANANA_TSARATANANA"
"w671750614",8,0,2,4,2,10,336.6,350,17.9231926027782,NA,NA,NA,NA,NA,NA,76.0291912713458,671750614,3495.304,"TSARATANANA_TSARATANANA"
"w671750615",6,0,1,2,2,9,340.25,338.5,19.7992694925934,NA,NA,NA,NA,NA,NA,96.2341433086516,671750615,2878.919,"TSARATANANA_TSARATANANA"
"w671750616",9,0,4,6,1,9,253.8,230,35.2904137769121,NA,NA,NA,NA,NA,NA,90.2095508884508,671750616,4860.877,"TSARATANANA_TSARATANANA"
"w671750617",6,0,0,4,4,9,343.4,356,28.3740515620519,NA,NA,NA,NA,NA,NA,95.3363922603621,671750617,11395.727,"TSARATANANA_TSARATANANA"
"w671750618",5,0,0,5,6,11,373.75,363.5,33.3360255498457,NA,NA,NA,NA,NA,NA,100,671750618,4466.767,"TSARATANANA_TSARATANANA"
"w671750619",5,0,0,4,5,9,370,373.5,24.9362578598276,NA,NA,NA,NA,NA,NA,86.9431640604735,671750619,6677.3,"TSARATANANA_TSARATANANA"
"w671750620",6,0,1,5,6,9,345.25,355.5,12.1654472371019,NA,NA,NA,NA,NA,NA,87.337478720146,671750620,15316.435,"TSARATANANA_TSARATANANA"
"w671750624",5,0,1,3,1,9,377.25,377.5,13.1083768453225,NA,NA,NA,NA,NA,NA,103.121469437362,671750624,3222.055,"TSARATANANA_TSARATANANA"
"w671751040",9,3,0,6,12,3,259.6,195,23.6001302310919,12,6,3,183.333333333333,181,16.6313551438772,80.038811751511,671751040,23465.357,"TSARATANANA_VOHITRARIVO"
"w671751041",6,0,0,5,5,9,364.6,376,20.6143122737925,NA,NA,NA,NA,NA,NA,78.9846447567635,671751041,2596.917,"TSARATANANA_TSARATANANA"
"w671751042",6,0,1,5,4,9,351.8,350,20.4512000955474,NA,NA,NA,NA,NA,NA,83.0585787600475,671751042,5422.724,"TSARATANANA_TSARATANANA"
"w671751051",8,2,0,6,1,9,294.6,294,22.8158217990225,12,6,3,187,187,25.2353650976761,87.9524906317233,671751051,2476.923,"TSARATANANA_VOHITRARIVO"
"w671751052",9,2,2,6,12,9,235.8,216,26.1757230086417,12,6,3,177.5,177.5,19.1948541926106,82.9036476009102,671751052,7786.578,"TSARATANANA_TSARATANANA"
"w671751053",6,1,2,5,1,9,435.333333333333,342,13.1248802958254,1,11,5,314,314,9.96896454041263,83.9226744794138,671751053,3077.108,"TSARATANANA_TSARATANANA"
"w671751061",8,2,0,6,6,9,299.6,355,23.6268530278258,1,6,3,178,178,23.8285319928859,63.5390046399449,671751061,18825.439,"TSARATANANA_TSARATANANA"
"w671764448",5,0,1,3,1,8,331.5,331,12.2186033090311,NA,NA,NA,NA,NA,NA,82.566800438188,671764448,2172.127,"TSARATANANA_TSARATANANA"
"w671765697",5,0,1,4,2,9,421,345.5,15.4278327146287,NA,NA,NA,NA,NA,NA,91.4871495511793,671765697,2414.55,"TSARATANANA_VOHITRARIVO"
"w671765698",9,2,1,6,12,9,251.6,210,15.3892668359404,12,6,3,180.5,180.5,10.9848644090681,99.9411886484449,671765698,2239.006,"TSARATANANA_AMBODIGOAVY"
"w671765699",8,0,2,3,12,7,298.8,272,16.1898368126227,NA,NA,NA,NA,NA,NA,94.4324940668158,671765699,2334.716,"TSARATANANA_VOHITRARIVO"
"w671765700",6,1,1,1,1,9,338.5,338.5,16.463505988424,11,6,3,195,195,4.57018565496171,83.8976168768345,671765700,2474.054,"TSARATANANA_AMBODIGOAVY"
"w671765701",9,3,1,5,1,10,242.8,237,20.2393365336072,1,5,2,164.666666666667,160,13.5765006185942,75.3021056596602,671765701,9534.954,"TSARATANANA_AMBODIGOAVY"
"w671765702",6,0,0,4,1,9,375.4,356,15.8087865378665,NA,NA,NA,NA,NA,NA,84.0517650224023,671765702,9809.25,"TSARATANANA_AMBODIGOAVY"
"w671765723",7,0,1,4,4,10,349,391,10.4799326668199,NA,NA,NA,NA,NA,NA,55.1275948748801,671765723,2679.391,"TSARATANANA_VOHITRARIVO"
"w671765724",9,2,1,6,6,9,270.8,210,26.7205836184541,12,6,3,163.5,163.5,24.1617484017527,94.801791274951,671765724,3628.014,"TSARATANANA_TSARATANANA"
